year,inc,fr,po1,po2,redist,state,dist,dexp_cat,rexp_cat,dpres_cat,dvp_cat
a1964,b1,c0,d1,e4,f0,g25,h4,i7,j7,k27,l21
a1964,b1,c0,d0,e0,f0,g25,h5,i7,j7,k28,l24
a1964,b1,c0,d0,e0,f0,g25,h6,i7,j7,k26,l23
a1964,b0,c0,d0,e0,f0,g25,h7,i7,j7,k20,l9
a1964,b1,c0,d0,e0,f0,g25,h8,i7,j7,k25,l24
a1964,b1,c3,d0,e0,f0,g25,h9,i7,j7,k26,l26
a1964,b1,c0,d0,e0,f0,g25,h10,i7,j7,k26,l25
a1964,b1,c0,d0,e0,f0,g26,h1,i7,j7,k26,l20
a1964,b0,c0,d1,e4,f0,g26,h2,i7,j7,k24,l10
a1964,b0,c0,d1,e0,f0,g27,h1,i7,j7,k22,l12
a1964,b0,c0,d1,e0,f0,g27,h2,i7,j7,k23,l5
a1964,b0,c0,d0,e0,f0,g27,h3,i7,j7,k14,l6
a1964,b1,c0,d1,e4,f0,g28,h1,i7,j7,k24,l29
a1964,b0,c1,d1,e0,f0,g29,h1,i7,j7,k26,l12
a1964,b0,c1,d0,e0,f0,g29,h2,i7,j7,k27,l9
a1964,b0,c0,d1,e0,f0,g30,h1,i7,j7,k27,l9
a1964,b0,c0,d1,e0,f0,g30,h2,i7,j7,k27,l12
a1964,b3,c9,d3,e0,f0,g30,h3,i7,j7,k25,l10
a1964,b1,c0,d1,e0,f0,g30,h4,i7,j7,k28,l26
a1964,b0,c0,d0,e0,f0,g30,h5,i7,j7,k24,l6
a1964,b0,c0,d1,e0,f0,g30,h6,i7,j7,k27,l8
a1964,b0,c0,d1,e0,f0,g30,h7,i7,j7,k24,l7
a1964,b1,c0,d0,e0,f0,g30,h8,i7,j7,k27,l27
a1964,b0,c0,d1,e0,f0,g30,h9,i7,j7,k26,l9
a1964,b1,c0,d1,e0,f0,g30,h10,i7,j7,k28,l29
a1964,b1,c1,d0,e0,f0,g30,h11,i7,j7,k29,l26
a1964,b3,c9,d3,e0,f0,g30,h12,i7,j7,k28,l12
a1964,b1,c0,d0,e0,f0,g30,h13,i7,j7,k30,l30
a1964,b1,c0,d0,e0,f0,g30,h14,i7,j7,k29,l29
a1964,b1,c1,d1,e0,f0,g30,h15,i7,j7,k29,l23
a1964,b1,c0,d0,e0,f0,g31,h1,i7,j7,k25,l27
a1964,b2,c9,d2,e5,f0,g31,h2,i7,j7,k25,l20
a1964,b1,c0,d0,e0,f0,g32,h1,i7,j7,k23,l26
a1964,b0,c1,d0,e0,f0,g32,h2,i7,j7,k23,l10
a1964,b0,c0,d0,e0,f0,g32,h3,i7,j7,k25,l8
a1964,b0,c1,d0,e0,f0,g32,h4,i7,j7,k24,l10
a1964,b3,c9,d0,e0,f0,g32,h5,i7,j7,k26,l9
a1964,b0,c0,d0,e0,f0,g32,h6,i7,j7,k25,l7
a1964,b1,c0,d0,e0,f0,g32,h7,i7,j7,k26,l25
a1964,b1,c1,d0,e0,f0,g32,h8,i7,j7,k30,l27
a1964,b1,c0,d1,e0,f0,g32,h9,i7,j7,k26,l26
a1964,b1,c0,d0,e0,f0,g32,h10,i7,j7,k32,l31
a1964,b1,c0,d0,e0,f0,g32,h11,i7,j7,k30,l29
a1964,b1,c0,d0,e0,f0,g32,h12,i7,j7,k31,l28
a1964,b1,c0,d0,e0,f0,g32,h13,i7,j7,k31,l29
a1964,b1,c0,d0,e0,f0,g32,h14,i7,j7,k29,l29
a1964,b1,c0,d1,e4,f0,g32,h15,i7,j7,k20,l17
a1964,b1,c1,d0,e0,f0,g32,h16,i7,j7,k23,l18
a1964,b0,c0,d0,e0,f0,g32,h17,i7,j7,k29,l5
a1964,b1,c0,d0,e0,f0,g32,h18,i7,j7,k33,l30
a1964,b1,c0,d0,e0,f0,g32,h19,i7,j7,k31,l27
a1964,b1,c0,d0,e0,f0,g32,h20,i7,j7,k31,l29
a1964,b2,c9,d0,e0,f0,g32,h21,i7,j7,k31,l30
a1964,b1,c0,d0,e0,f0,g32,h22,i7,j7,k32,l30
a1964,b2,c9,d0,e0,f0,g32,h23,i7,j7,k30,l26
a1964,b0,c0,d0,e0,f0,g32,h24,i7,j7,k24,l7
a1964,b0,c0,d0,e0,f0,g32,h25,i7,j7,k25,l7
a1964,b0,c1,d0,e0,f0,g32,h26,i7,j7,k26,l8
a1964,b0,c0,d0,e0,f0,g32,h27,i7,j7,k26,l9
a1964,b0,c0,d1,e0,f0,g32,h28,i7,j7,k26,l6
a1964,b1,c0,d0,e0,f0,g32,h29,i7,j7,k30,l25
a1964,b0,c0,d0,e0,f0,g32,h30,i7,j7,k28,l6
a1964,b3,c9,d3,e6,f0,g32,h31,i7,j7,k28,l8
a1964,b0,c0,d0,e0,f0,g32,h32,i7,j7,k27,l9
a1964,b0,c0,d0,e0,f0,g32,h33,i7,j7,k26,l5
a1964,b0,c1,d0,e0,f0,g32,h34,i7,j7,k28,l10
a1964,b1,c0,d1,e4,f0,g32,h35,i7,j7,k27,l22
a1964,b0,c1,d0,e0,f0,g32,h36,i7,j7,k28,l8
a1964,b3,c9,d3,e6,f0,g32,h37,i7,j7,k28,l6
a1964,b0,c0,d0,e0,f0,g32,h38,i7,j7,k27,l5
a1964,b0,c0,d0,e0,f0,g32,h39,i7,j7,k28,l6
a1964,b3,c9,d4,e0,f0,g32,h40,i7,j7,k28,l13
a1964,b1,c0,d0,e0,f0,g32,h41,i7,j7,k31,l29
a1964,b1,c0,d0,e0,f0,g33,h1,i7,j7,k28,l19
a1964,b1,c0,d5,e2,f0,g33,h2,i7,j7,k27,l19
a1964,b1,c0,d0,e0,f0,g33,h3,i7,j7,k24,l19
a1964,b1,c0,d0,e0,f0,g33,h4,i7,j7,k21,l24
a1964,b1,c0,d0,e0,f0,g33,h5,i7,j7,k21,l25
a1964,b1,c0,d0,e0,f0,g33,h6,i7,j7,k22,l25
a1964,b1,c0,d5,e2,f0,g33,h7,i7,j7,k26,l30
a1964,b0,c0,d1,e4,f0,g33,h8,i7,j7,k23,l10
a1964,b0,c1,d0,e0,f0,g33,h9,i7,j7,k14,l15
a1964,b1,c0,d0,e0,f0,g33,h10,i7,j7,k20,l23
a1964,b1,c0,d1,e4,f0,g33,h11,i7,j7,k24,l23
a1964,b0,c2,d1,e4,f0,g34,h1,i7,j7,k25,l11
a1964,b0,c0,d1,e4,f0,g34,h2,i7,j7,k23,l11
a1964,b0,c1,d1,e0,f0,g35,h1,i7,j7,k24,l7
a1964,b0,c0,d1,e0,f0,g35,h2,i7,j7,k20,l7
a1964,b0,c0,d1,e0,f0,g35,h3,i7,j7,k26,l9
a1964,b0,c0,d0,e0,f0,g35,h4,i7,j7,k24,l4
a1964,b0,c0,d0,e0,f0,g35,h5,i7,j7,k24,l4
a1964,b0,c0,d0,e0,f0,g35,h6,i7,j7,k24,l8
a1964,b0,c0,d0,e0,f0,g35,h7,i7,j7,k24,l5
a1964,b0,c0,d0,e0,f0,g35,h8,i7,j7,k23,l4
a1964,b1,c0,d0,e0,f0,g35,h9,i7,j7,k28,l24
a1964,b0,c1,d1,e8,f0,g35,h10,i7,j7,k25,l13
a1964,b3,c9,d3,e0,f0,g35,h11,i7,j7,k26,l15
a1964,b0,c0,d1,e0,f0,g35,h12,i7,j7,k22,l5
a1964,b0,c0,d1,e0,f0,g35,h13,i7,j7,k27,l10
a1964,b0,c0,d1,e0,f0,g35,h14,i7,j7,k27,l12
a1964,b1,c1,d0,e0,f0,g35,h15,i7,j7,k26,l20
a1964,b0,c0,d0,e0,f0,g35,h16,i7,j7,k26,l8
a1964,b0,c0,d1,e8,f0,g35,h17,i7,j7,k24,l9
a1964,b1,c0,d0,e0,f0,g35,h18,i7,j7,k28,l25
a1964,b1,c0,d0,e0,f0,g35,h19,i7,j7,k29,l26
a1964,b1,c0,d0,e0,f0,g35,h20,i7,j7,k29,l29
a1964,b1,c0,d0,e0,f0,g35,h21,i7,j7,k32,l30
a1964,b0,c0,d0,e0,f0,g35,h22,i7,j7,k29,l5
a1964,b0,c0,d1,e0,f0,g35,h23,i7,j7,k25,l4
a1964,b3,c9,d3,e1,f0,g35,h24,i7,j7,k26,l8
a1964,b0,c0,d0,e0,f0,g36,h1,i7,j7,k11,l5
a1964,b1,c0,d0,e0,f0,g36,h2,i7,j7,k24,l23
a1964,b1,c0,d0,e0,f0,g36,h3,i7,j7,k28,l19
a1964,b1,c0,d5,e2,f0,g36,h4,i7,j7,k25,l19
a1964,b1,c0,d0,e0,f0,g36,h5,i7,j7,k21,l28
a1964,b2,c9,d0,e0,f0,g36,h6,i7,j7,k25,l21
a1964,b0,c3,d0,e0,f0,g37,h1,i7,j7,k26,l7
a1964,b1,c0,d0,e0,f0,g37,h2,i7,j7,k25,l26
a1964,b1,c0,d0,e0,f0,g37,h3,i7,j7,k27,l27
a1964,b1,c1,d0,e0,f0,g37,h4,i7,j7,k27,l21
a1964,b1,c0,d0,e0,f0,g38,h1,i7,j7,k29,l26
a1964,b1,c0,d0,e0,f0,g38,h2,i7,j7,k32,l28
a1964,b1,c0,d0,e0,f0,g38,h3,i7,j7,k30,l25
a1964,b1,c0,d0,e0,f0,g38,h4,i7,j7,k28,l23
a1964,b1,c3,d0,e0,f0,g38,h5,i7,j7,k28,l23
a1964,b1,c0,d1,e0,f0,g38,h6,i7,j7,k27,l19
a1964,b3,c9,d3,e6,f0,g38,h7,i7,j7,k23,l8
a1964,b0,c0,d0,e0,f0,g38,h8,i7,j7,k26,l11
a1964,b0,c0,d0,e0,f0,g38,h9,i7,j7,k20,l5
a1964,b0,c1,d0,e0,f0,g38,h10,i7,j7,k27,l13
a1964,b1,c0,d0,e0,f0,g38,h11,i7,j7,k29,l27
a1964,b0,c0,d1,e4,f0,g38,h12,i7,j7,k22,l8
a1964,b0,c0,d0,e0,f0,g38,h13,i7,j7,k23,l6
a1964,b1,c0,d0,e0,f0,g38,h14,i7,j7,k30,l27
a1964,b1,c2,d0,e0,f0,g38,h15,i7,j7,k29,l24
a1964,b0,c0,d0,e0,f0,g38,h16,i7,j7,k19,l6
a1964,b0,c0,d0,e0,f0,g38,h17,i7,j7,k24,l7
a1964,b0,c0,d0,e0,f0,g38,h18,i7,j7,k24,l6
a1964,b0,c0,d0,e0,f0,g38,h19,i7,j7,k25,l10
a1964,b1,c0,d0,e0,f0,g38,h20,i7,j7,k29,l28
a1964,b1,c0,d0,e0,f0,g38,h21,i7,j7,k29,l25
a1964,b0,c0,d0,e0,f0,g38,h22,i7,j7,k27,l9
a1964,b0,c2,d0,e0,f0,g38,h23,i7,j7,k25,l8
a1964,b0,c1,d0,e0,f0,g38,h24,i7,j7,k28,l14
a1964,b1,c0,d0,e0,f0,g38,h25,i7,j7,k28,l23
a1964,b1,c0,d0,e0,f0,g38,h26,i7,j7,k29,l26
a1964,b0,c0,d0,e0,f0,g38,h27,i7,j7,k25,l6
a1964,b1,c0,d1,e0,f1,g39,h1,i7,j7,k31,l23
a1964,b1,c0,d0,e0,f1,g39,h2,i7,j7,k31,l29
a1964,b1,c0,d5,e2,f0,g40,h1,i7,j7,k5,l19
a1964,b1,c1,d5,e2,f0,g40,h2,i7,j7,k6,l20
a1964,b1,c0,d5,e2,f0,g40,h3,i7,j7,k15,l19
a1964,b1,c0,d5,e2,f1,g40,h4,i7,j7,k10,l19
a1964,b1,c3,d0,e0,f1,g40,h5,i7,j7,k20,l33
a1964,b1,c0,d0,e0,f0,g40,h6,i7,j7,k9,l19
a1964,b0,c0,d1,e4,f0,g41,h1,i7,j7,k23,l8
a1964,b0,c0,d0,e0,f0,g41,h2,i7,j7,k21,l7
a1964,b0,c1,d0,e0,f0,g42,h1,i7,j7,k10,l10
a1964,b3,c9,d3,e0,f0,g42,h2,i7,j7,k15,l4
a1964,b0,c1,d0,e0,f0,g42,h3,i7,j7,k17,l14
a1964,b1,c0,d5,e2,f0,g42,h4,i7,j7,k28,l19
a1964,b1,c1,d0,e0,f0,g42,h5,i7,j7,k26,l19
a1964,b2,c9,d0,e0,f0,g42,h6,i7,j7,k29,l19
a1964,b1,c0,d5,e2,f0,g42,h7,i7,j7,k20,l19
a1964,b1,c0,d5,e2,f0,g42,h8,i7,j7,k25,l19
a1964,b2,c9,d2,e0,f0,g42,h9,i7,j7,k20,l17
a1964,b1,c0,d0,e0,f0,g43,h1,i7,j7,k26,l28
a1964,b1,c0,d0,e0,f0,g43,h2,i7,j7,k26,l28
a1964,b1,c0,d0,e0,f0,g43,h3,i7,j7,k21,l19
a1964,b1,c0,d0,e0,f0,g43,h4,i7,j7,k29,l29
a1964,b0,c0,d1,e0,f0,g43,h5,i7,j7,k22,l10
a1964,b1,c0,d0,e0,f0,g43,h6,i7,j7,k29,l19
a1964,b1,c0,d0,e0,f0,g43,h7,i7,j7,k27,l32
a1964,b1,c0,d0,e0,f0,g43,h8,i7,j7,k29,l29
a1964,b1,c0,d0,e0,f0,g43,h9,i7,j7,k28,l27
a1964,b1,c2,d0,e0,f0,g43,h10,i7,j7,k29,l26
a1964,b1,c0,d1,e0,f0,g43,h11,i7,j7,k30,l19
a1964,b1,c0,d0,e0,f0,g43,h12,i7,j7,k26,l25
a1964,b1,c0,d0,e0,f0,g43,h13,i7,j7,k29,l28
a1964,b1,c0,d0,e0,f0,g43,h14,i7,j7,k29,l29
a1964,b2,c9,d2,e5,f0,g43,h15,i7,j7,k29,l19
a1964,b0,c1,d1,e4,f0,g43,h16,i7,j7,k23,l12
a1964,b1,c0,d0,e0,f0,g43,h17,i7,j7,k27,l19
a1964,b1,c0,d0,e0,f0,g43,h18,i7,j7,k21,l24
a1964,b1,c0,d0,e0,f0,g43,h19,i7,j7,k26,l28
a1964,b1,c0,d0,e0,f0,g43,h20,i7,j7,k28,l19
a1964,b1,c0,d0,e0,f0,g43,h21,i7,j7,k26,l30
a1964,b1,c0,d0,e0,f0,g43,h22,i7,j7,k21,l21
a1964,b1,c1,d0,e1,f0,g43,h23,i7,j7,k26,l23
a1964,b0,c1,d1,e0,f0,g44,h1,i7,j7,k20,l15
a1964,b3,c9,d2,e8,f0,g44,h2,i7,j7,k23,l12
a1964,b0,c0,d1,e4,f0,g45,h1,i7,j7,k27,l10
a1964,b1,c0,d0,e0,f0,g46,h1,i7,j7,k23,l19
a1964,b1,c0,d0,e0,f0,g46,h2,i7,j7,k26,l29
a1964,b2,c9,d2,e5,f0,g46,h3,i7,j7,k10,l17
a1964,b1,c0,d0,e0,f0,g46,h4,i7,j7,k15,l19
a1964,b1,c0,d0,e0,f0,g46,h5,i7,j7,k13,l19
a1964,b0,c0,d1,e4,f0,g46,h6,i7,j7,k14,l6
a1964,b1,c1,d1,e0,f0,g46,h7,i7,j7,k18,l18
a1964,b1,c0,d5,e2,f0,g46,h8,i7,j7,k21,l19
a1964,b1,c0,d1,e4,f0,g46,h9,i7,j7,k25,l26
a1964,b0,c0,d0,e0,f0,g46,h10,i7,j7,k26,l10
a1964,b0,c0,d1,e0,f0,g47,h1,i7,j7,k23,l4
a1964,b0,c0,d1,e0,f0,g47,h2,i7,j7,k27,l8
a1964,b1,c0,d0,e0,f0,g47,h3,i7,j7,k28,l27
a1964,b0,c0,d0,e0,f0,g47,h4,i7,j7,k24,l5
a1964,b0,c0,d0,e0,f0,g47,h5,i7,j7,k23,l6
a1964,b0,c0,d1,e0,f0,g47,h6,i7,j7,k28,l4
a1964,b0,c1,d0,e0,f0,g47,h7,i7,j7,k26,l10
a1964,b0,c0,d1,e4,f0,g48,h1,i7,j7,k28,l8
a1964,b1,c0,d0,e0,f0,g48,h2,i7,j7,k27,l24
a1964,b1,c0,d0,e0,f0,g48,h3,i7,j7,k28,l26
a1964,b1,c0,d1,e4,f0,g48,h4,i7,j7,k26,l24
a1964,b2,c9,d0,e0,f0,g48,h5,i7,j7,k30,l29
a1964,b0,c0,d1,e4,f1,g49,h1,i7,j7,k26,l12
a1964,b1,c0,d0,e0,f1,g49,h2,i7,j7,k27,l20
a1964,b0,c0,d0,e0,f1,g49,h3,i7,j7,k24,l7
a1964,b1,c0,d0,e0,f1,g49,h4,i7,j7,k29,l29
a1964,b1,c0,d0,e0,f1,g49,h5,i7,j7,k28,l26
a1964,b0,c0,d1,e0,f1,g49,h6,i7,j7,k24,l8
a1964,b0,c0,d0,e0,f1,g49,h7,i7,j7,k26,l6
a1964,b0,c0,d0,e0,f1,g49,h8,i7,j7,k25,l7
a1964,b4,c9,d3,e8,f1,g49,h9,i7,j7,k20,l19
a1964,b0,c0,d1,e0,f1,g49,h10,i7,j7,k27,l7
a1964,b0,c0,d0,e0,f0,g50,h1,i7,j7,k23,l7
a1966,b0,c1,d1,e0,f0,g1,h1,i7,j7,k4,l8
a1966,b0,c1,d0,e0,f0,g1,h2,i7,j7,k3,l7
a1966,b1,c0,d5,e2,f0,g1,h3,i7,j7,k3,l19
a1966,b0,c1,d1,e4,f1,g1,h4,i7,j7,k16,l8
a1966,b1,c0,d5,e2,f1,g1,h5,i7,j7,k16,l20
a1966,b0,c1,d1,e4,f1,g1,h6,i7,j7,k16,l8
a1966,b3,c9,d4,e5,f0,g1,h7,i7,j7,k8,l8
a1966,b1,c0,d0,e0,f0,g1,h8,i7,j7,k16,l19
a1966,b1,c0,d1,e4,f0,g2,h1,i7,j7,k27,l19
a1966,b0,c0,d1,e4,f1,g3,h1,i7,j7,k16,l10
a1966,b1,c0,d0,e0,f0,g3,h2,i7,j7,k22,l24
a1966,b1,c0,d1,e4,f1,g3,h3,i7,j7,k16,l19
a1966,b1,c0,d5,e2,f1,g4,h1,i7,j7,k16,l19
a1966,b1,c0,d5,e2,f1,g4,h2,i7,j7,k16,l19
a1966,b1,c0,d1,e0,f1,g4,h3,i7,j7,k16,l22
a1966,b1,c3,d0,e0,f1,g4,h4,i7,j7,k16,l19
a1966,b0,c1,d1,e0,f0,g5,h1,i7,j7,k26,l8
a1966,b1,c0,d0,e0,f0,g5,h2,i7,j7,k25,l27
a1966,b1,c0,d0,e0,f0,g5,h3,i7,j7,k27,l29
a1966,b1,c0,d0,e0,f0,g5,h4,i7,j7,k26,l29
a1966,b1,c0,d0,e0,f0,g5,h5,i7,j7,k30,l19
a1966,b0,c0,d0,e0,f0,g5,h6,i7,j7,k28,l7
a1966,b1,c0,d0,e0,f0,g5,h7,i7,j7,k28,l27
a1966,b1,c0,d0,e0,f0,g5,h8,i7,j7,k27,l29
a1966,b1,c0,d0,e0,f0,g5,h9,i7,j7,k27,l28
a1966,b0,c0,d0,e0,f0,g5,h10,i7,j7,k25,l7
a1966,b0,c0,d0,e0,f0,g5,h11,i7,j7,k27,l11
a1966,b0,c0,d0,e0,f0,g5,h12,i7,j7,k25,l7
a1966,b0,c0,d0,e0,f0,g5,h13,i7,j7,k24,l9
a1966,b1,c3,d0,e0,f0,g5,h14,i7,j7,k26,l6
a1966,b1,c0,d0,e0,f0,g5,h15,i7,j7,k26,l29
a1966,b1,c0,d1,e8,f0,g5,h16,i7,j7,k27,l27
a1966,b1,c0,d0,e0,f0,g5,h17,i7,j7,k25,l28
a1966,b1,c0,d0,e0,f0,g5,h18,i7,j7,k25,l27
a1966,b1,c0,d0,e0,f0,g5,h19,i7,j7,k24,l27
a1966,b0,c0,d0,e0,f0,g5,h20,i7,j7,k9,l5
a1966,b1,c0,d0,e0,f0,g5,h21,i7,j7,k33,l33
a1966,b1,c0,d0,e0,f0,g5,h22,i7,j7,k21,l17
a1966,b0,c1,d0,e0,f0,g5,h23,i7,j7,k24,l10
a1966,b0,c0,d0,e0,f0,g5,h24,i7,j7,k8,l5
a1966,b1,c0,d1,e0,f0,g5,h25,i7,j7,k23,l23
a1966,b1,c2,d0,e0,f0,g5,h26,i7,j7,k29,l25
a1966,b0,c1,d0,e0,f0,g5,h27,i7,j7,k23,l14
a1966,b0,c0,d0,e0,f0,g5,h28,i7,j7,k14,l6
a1966,b1,c0,d0,e0,f0,g5,h29,i7,j7,k26,l24
a1966,b1,c0,d0,e0,f0,g5,h30,i7,j7,k28,l27
a1966,b1,c0,d0,e0,f0,g5,h31,i7,j7,k27,l26
a1966,b0,c0,d0,e0,f0,g5,h32,i7,j7,k21,l5
a1966,b1,c1,d0,e0,f0,g5,h33,i7,j7,k24,l19
a1966,b1,c0,d0,e0,f0,g5,h34,i7,j7,k16,l24
a1966,b0,c0,d0,e0,f0,g5,h35,i7,j7,k7,l6
a1966,b0,c0,d0,e0,f0,g5,h36,i7,j7,k14,l8
a1966,b1,c0,d0,e0,f0,g5,h37,i7,j7,k23,l24
a1966,b1,c1,d0,e0,f0,g5,h38,i7,j7,k23,l20
a1966,b1,c0,d0,e0,f0,g6,h1,i7,j7,k27,l28
a1966,b1,c1,d1,e8,f0,g6,h2,i7,j7,k25,l18
a1966,b1,c1,d1,e0,f0,g6,h3,i7,j7,k26,l19
a1966,b1,c0,d0,e0,f0,g6,h4,i7,j7,k24,l26
a1966,b1,c0,d1,e0,f0,g7,h1,i7,j7,k29,l28
a1966,b1,c0,d1,e4,f0,g7,h2,i7,j7,k28,l26
a1966,b1,c0,d0,e0,f0,g7,h3,i7,j7,k27,l26
a1966,b1,c1,d1,e8,f0,g7,h4,i7,j7,k26,l19
a1966,b1,c0,d1,e4,f0,g7,h5,i7,j7,k28,l28
a1966,b1,c0,d1,e0,f0,g7,h6,i7,j7,k29,l24
a1966,b1,c0,d0,e0,f0,g8,h1,i7,j7,k26,l23
a1966,b1,c0,d5,e2,f1,g9,h1,i7,j7,k9,l19
a1966,b1,c0,d0,e0,f1,g9,h2,i7,j7,k16,l19
a1966,b1,c0,d5,e2,f0,g9,h3,i7,j7,k15,l27
a1966,b1,c0,d5,e2,f1,g9,h4,i7,j7,k16,l19
a1966,b0,c0,d5,e2,f1,g9,h5,i7,j7,k16,l8
a1966,b1,c0,d5,e2,f0,g9,h6,i7,j7,k24,l19
a1966,b1,c0,d0,e0,f1,g9,h7,i7,j7,k16,l19
a1966,b0,c0,d0,e0,f0,g9,h8,i7,j7,k23,l8
a1966,b1,c0,d5,e2,f1,g9,h9,i7,j7,k16,l27
a1966,b4,c9,d0,e0,f1,g9,h10,i7,j7,k16,l19
a1966,b1,c0,d5,e2,f1,g9,h11,i7,j7,k16,l27
a1966,b1,c0,d0,e0,f1,g9,h12,i7,j7,k16,l26
a1966,b1,c0,d1,e4,f0,g10,h1,i7,j7,k8,l19
a1966,b1,c1,d5,e2,f0,g10,h2,i7,j7,k4,l19
a1966,b3,c9,d2,e5,f0,g10,h3,i7,j7,k7,l9
a1966,b1,c1,d0,e0,f0,g10,h4,i7,j7,k14,l23
a1966,b2,c9,d4,e6,f0,g10,h5,i7,j7,k23,l21
a1966,b1,c0,d1,e4,f0,g10,h6,i7,j7,k11,l19
a1966,b1,c0,d0,e0,f0,g10,h7,i7,j7,k18,l22
a1966,b2,c9,d0,e0,f0,g10,h8,i7,j7,k8,l19
a1966,b1,c0,d5,e2,f0,g10,h9,i7,j7,k25,l25
a1966,b1,c0,d0,e0,f0,g10,h10,i7,j7,k10,l19
a1966,b1,c0,d1,e1,f0,g11,h1,i7,j7,k16,l19
a1966,b1,c1,d0,e1,f0,g11,h2,i7,j7,k16,l19
a1966,b1,c0,d1,e4,f1,g12,h1,i7,j7,k16,l19
a1966,b0,c1,d1,e4,f1,g12,h2,i7,j7,k16,l13
a1966,b1,c0,d0,e0,f1,g13,h1,i7,j7,k16,l31
a1966,b1,c0,d1,e0,f1,g13,h2,i7,j7,k16,l28
a1966,b1,c0,d0,e0,f1,g13,h3,i7,j7,k16,l25
a1966,b0,c0,d0,e0,f1,g13,h4,i7,j7,k16,l9
a1966,b1,c0,d0,e0,f1,g13,h5,i7,j7,k16,l26
a1966,b1,c1,d1,e0,f1,g13,h6,i7,j7,k16,l31
a1966,b1,c1,d0,e0,f1,g13,h7,i7,j7,k16,l32
a1966,b1,c0,d0,e0,f1,g13,h8,i7,j7,k16,l27
a1966,b1,c1,d0,e0,f1,g13,h9,i7,j7,k16,l26
a1966,b0,c0,d0,e0,f1,g13,h10,i7,j7,k16,l8
a1966,b1,c0,d1,e0,f1,g13,h11,i7,j7,k16,l23
a1966,b0,c0,d0,e0,f1,g13,h12,i7,j7,k16,l9
a1966,b0,c0,d0,e0,f1,g13,h13,i7,j7,k16,l9
a1966,b0,c1,d0,e0,f1,g13,h14,i7,j7,k16,l8
a1966,b0,c0,d0,e0,f0,g13,h15,i7,j7,k16,l9
a1966,b0,c0,d0,e0,f1,g13,h16,i7,j7,k16,l10
a1966,b0,c0,d0,e0,f1,g13,h17,i7,j7,k16,l10
a1966,b0,c0,d0,e0,f1,g13,h18,i7,j7,k16,l11
a1966,b1,c1,d1,e4,f1,g13,h19,i7,j7,k16,l20
a1966,b0,c0,d0,e0,f1,g13,h20,i7,j7,k16,l11
a1966,b1,c0,d1,e4,f1,g13,h21,i7,j7,k16,l27
a1966,b0,c0,d0,e0,f1,g13,h22,i7,j7,k16,l12
a1966,b1,c0,d1,e4,f1,g13,h23,i7,j7,k16,l22
a1966,b1,c0,d1,e0,f1,g13,h24,i7,j7,k16,l30
a1966,b1,c0,d1,e0,f1,g14,h1,i7,j7,k16,l26
a1966,b0,c0,d0,e0,f1,g14,h2,i7,j7,k16,l13
a1966,b1,c0,d0,e0,f1,g14,h3,i7,j7,k16,l25
a1966,b0,c0,d1,e0,f1,g14,h4,i7,j7,k16,l13
a1966,b1,c0,d0,e0,f1,g14,h5,i7,j7,k16,l23
a1966,b0,c0,d0,e0,f1,g14,h6,i7,j7,k16,l11
a1966,b3,c9,d0,e0,f1,g14,h7,i7,j7,k16,l11
a1966,b1,c0,d0,e0,f1,g14,h8,i7,j7,k16,l23
a1966,b1,c1,d1,e0,f1,g14,h9,i7,j7,k16,l22
a1966,b0,c0,d0,e0,f1,g14,h10,i7,j7,k16,l15
a1966,b1,c1,d0,e0,f1,g14,h11,i7,j7,k16,l17
a1966,b1,c1,d1,e8,f0,g15,h1,i7,j7,k26,l19
a1966,b1,c1,d1,e0,f0,g15,h2,i7,j7,k26,l20
a1966,b0,c0,d1,e0,f0,g15,h3,i7,j7,k25,l16
a1966,b1,c1,d1,e8,f0,g15,h4,i7,j7,k27,l21
a1966,b1,c0,d0,e0,f0,g15,h5,i7,j7,k27,l29
a1966,b1,c1,d0,e0,f0,g15,h6,i7,j7,k24,l21
a1966,b1,c1,d1,e4,f0,g15,h7,i7,j7,k25,l21
a1966,b0,c0,d0,e0,f1,g16,h1,i7,j7,k16,l14
a1966,b0,c1,d0,e0,f1,g16,h2,i7,j7,k16,l14
a1966,b3,c9,d2,e0,f1,g16,h3,i7,j7,k16,l7
a1966,b0,c0,d0,e0,f1,g16,h4,i7,j7,k16,l8
a1966,b0,c0,d0,e0,f1,g16,h5,i7,j7,k16,l10
a1966,b1,c0,d0,e0,f1,g17,h1,i7,j7,k16,l19
a1966,b1,c0,d1,e4,f1,g17,h2,i7,j7,k16,l28
a1966,b2,c9,d4,e5,f1,g17,h3,i7,j7,k16,l21
a1966,b1,c0,d1,e8,f1,g17,h4,i7,j7,k16,l26
a1966,b0,c1,d0,e0,f1,g17,h5,i7,j7,k16,l12
a1966,b1,c0,d0,e0,f1,g17,h6,i7,j7,k16,l29
a1966,b1,c0,d0,e0,f1,g17,h7,i7,j7,k16,l28
a1966,b1,c0,d5,e2,f0,g18,h1,i7,j7,k12,l19
a1966,b1,c0,d0,e0,f0,g18,h2,i7,j7,k19,l22
a1966,b1,c0,d0,e0,f0,g18,h3,i7,j7,k24,l26
a1966,b1,c0,d5,e2,f0,g18,h4,i7,j7,k2,l19
a1966,b1,c0,d5,e2,f0,g18,h5,i7,j7,k2,l19
a1966,b2,c9,d2,e0,f0,g18,h6,i7,j7,k10,l26
a1966,b1,c2,d5,e2,f0,g18,h7,i7,j7,k23,l19
